episode,attempts,success,phase,steps
0,1,1,DONE_OK,167
1,1,0,DONE_FAIL,300
2,1,1,DONE_OK,115
3,1,1,DONE_OK,139
4,1,1,DONE_OK,141
5,1,1,DONE_OK,116
6,1,1,DONE_OK,152
7,1,1,DONE_OK,156
8,1,1,DONE_OK,153
9,1,1,DONE_OK,138
10,2,0,DONE_FAIL,300
11,1,0,DONE_FAIL,300
12,1,1,DONE_OK,45
13,1,1,DONE_OK,120
14,1,1,DONE_OK,150
15,1,1,DONE_OK,144
16,1,0,DONE_FAIL,71
17,1,1,DONE_OK,138
18,2,0,DONE_FAIL,164
19,1,1,DONE_OK,119
20,1,0,DONE_FAIL,300
21,1,1,DONE_OK,223
22,1,0,DONE_FAIL,300
23,1,1,DONE_OK,149
24,1,1,DONE_OK,51
25,1,0,DONE_FAIL,300
26,1,1,DONE_OK,226
27,1,1,DONE_OK,163
28,1,1,DONE_OK,137
29,1,1,DONE_OK,146
30,1,1,DONE_OK,105
31,1,1,DONE_OK,96
32,1,1,DONE_OK,155
33,1,1,DONE_OK,94
34,1,1,DONE_OK,156
35,1,0,DONE_FAIL,300
36,2,1,DONE_OK,114
37,1,1,DONE_OK,158
38,1,0,DONE_FAIL,69
39,2,1,DONE_OK,76
40,1,0,DONE_FAIL,300
41,1,0,DONE_FAIL,300
42,1,1,DONE_OK,125
43,1,1,DONE_OK,137
44,1,1,DONE_OK,151
45,1,1,DONE_OK,72
46,1,1,DONE_OK,38
47,1,1,DONE_OK,143
48,1,0,DONE_FAIL,300
49,1,1,DONE_OK,204
50,1,1,DONE_OK,165
51,1,1,DONE_OK,134
52,1,0,DONE_FAIL,300
53,1,1,DONE_OK,117
54,1,0,DONE_FAIL,300
55,1,0,DONE_FAIL,300
56,1,1,DONE_OK,84
57,1,1,DONE_OK,97
58,1,1,DONE_OK,210
59,1,0,DONE_FAIL,300
