episode,attempts,success,phase,steps
0,1,1,DONE_OK,175
1,1,0,DONE_FAIL,300
2,1,1,DONE_OK,154
3,1,1,DONE_OK,151
4,1,1,DONE_OK,190
5,1,0,DONE_FAIL,300
6,1,1,DONE_OK,170
7,1,1,DONE_OK,273
8,1,0,DONE_FAIL,319
9,1,1,DONE_OK,173
10,1,0,DONE_FAIL,300
11,1,1,DONE_OK,189
12,1,1,DONE_OK,181
13,1,1,DONE_OK,215
14,1,1,DONE_OK,168
15,1,1,DONE_OK,161
16,1,0,DONE_FAIL,300
17,1,1,DONE_OK,183
18,1,1,DONE_OK,162
19,1,0,DONE_FAIL,300
20,1,1,DONE_OK,198
21,1,1,DONE_OK,151
22,1,1,DONE_OK,175
23,1,1,DONE_OK,167
24,1,1,DONE_OK,91
25,1,1,DONE_OK,158
26,1,1,DONE_OK,145
27,1,1,DONE_OK,224
28,1,1,DONE_OK,157
29,1,1,DONE_OK,171
30,1,1,DONE_OK,167
31,1,0,DONE_FAIL,313
32,1,0,DONE_FAIL,300
33,1,0,DONE_FAIL,300
34,1,1,DONE_OK,162
35,1,1,DONE_OK,177
36,1,1,DONE_OK,198
37,1,1,DONE_OK,158
38,1,1,DONE_OK,179
39,1,1,DONE_OK,173
40,1,1,DONE_OK,270
41,1,1,DONE_OK,172
42,1,1,DONE_OK,196
43,1,1,DONE_OK,87
44,1,1,DONE_OK,180
45,1,1,DONE_OK,236
46,1,1,DONE_OK,157
47,1,1,DONE_OK,177
48,1,1,DONE_OK,260
49,1,1,DONE_OK,225
50,1,1,DONE_OK,153
51,1,0,DONE_FAIL,300
52,1,1,DONE_OK,178
53,1,1,DONE_OK,251
54,1,1,DONE_OK,188
55,1,1,DONE_OK,192
56,1,1,DONE_OK,163
57,1,1,DONE_OK,175
58,1,1,DONE_OK,180
59,1,1,DONE_OK,294
