episode,attempts,success,phase,steps
0,1,1,DONE_OK,295
1,1,1,DONE_OK,177
2,1,1,DONE_OK,170
3,1,1,DONE_OK,153
4,1,1,DONE_OK,273
5,1,1,DONE_OK,165
6,1,1,DONE_OK,166
7,1,1,DONE_OK,178
8,1,1,DONE_OK,188
9,1,1,DONE_OK,170
10,1,0,DONE_FAIL,300
11,1,1,DONE_OK,192
12,1,1,DONE_OK,181
13,1,0,DONE_FAIL,300
14,1,1,DONE_OK,225
15,1,1,DONE_OK,161
16,1,1,DONE_OK,217
17,1,1,DONE_OK,188
18,1,1,DONE_OK,182
19,1,1,DONE_OK,165
20,1,1,DONE_OK,155
21,1,1,DONE_OK,204
22,1,0,DONE_FAIL,300
23,1,1,DONE_OK,138
24,1,0,DONE_FAIL,300
25,1,1,DONE_OK,196
26,1,1,DONE_OK,184
27,1,1,DONE_OK,303
28,1,1,DONE_OK,176
29,2,1,DONE_OK,254
30,1,1,DONE_OK,157
31,1,1,DONE_OK,186
32,1,1,DONE_OK,279
33,1,1,DONE_OK,278
34,1,1,DONE_OK,170
35,1,0,DONE_FAIL,300
36,1,1,DONE_OK,246
37,1,0,DONE_FAIL,325
38,1,1,DONE_OK,275
39,1,1,DONE_OK,162
40,1,1,DONE_OK,241
41,1,1,DONE_OK,182
42,1,1,DONE_OK,171
43,1,1,DONE_OK,91
44,1,1,DONE_OK,152
45,1,0,DONE_FAIL,181
46,1,1,DONE_OK,177
47,1,0,DONE_FAIL,327
48,1,1,DONE_OK,195
49,1,1,DONE_OK,182
50,1,1,DONE_OK,153
51,1,1,DONE_OK,151
52,1,1,DONE_OK,216
53,1,1,DONE_OK,186
54,1,1,DONE_OK,165
55,1,1,DONE_OK,138
56,1,1,DONE_OK,170
57,1,1,DONE_OK,306
58,1,1,DONE_OK,191
59,1,0,DONE_FAIL,300
