episode,attempts,success,phase,steps
0,1,1,DONE_OK,150
1,1,0,DONE_FAIL,300
2,1,1,DONE_OK,116
3,1,1,DONE_OK,157
4,1,1,DONE_OK,152
5,1,1,DONE_OK,166
6,2,1,DONE_OK,166
7,1,0,DONE_FAIL,300
8,1,1,DONE_OK,69
9,2,1,DONE_OK,114
10,1,1,DONE_OK,36
11,1,1,DONE_OK,161
12,1,1,DONE_OK,163
13,1,1,DONE_OK,149
14,1,1,DONE_OK,145
15,1,1,DONE_OK,136
16,1,1,DONE_OK,122
17,1,1,DONE_OK,129
18,1,1,DONE_OK,136
19,1,1,DONE_OK,145
20,1,1,DONE_OK,158
21,1,1,DONE_OK,153
22,1,1,DONE_OK,105
23,1,1,DONE_OK,84
24,1,1,DONE_OK,156
25,1,0,DONE_FAIL,300
26,1,1,DONE_OK,138
27,1,1,DONE_OK,117
28,1,1,DONE_OK,160
29,1,1,DONE_OK,90
30,3,1,DONE_OK,156
31,1,1,DONE_OK,85
32,1,1,DONE_OK,114
33,1,1,DONE_OK,142
34,1,1,DONE_OK,42
35,1,1,DONE_OK,160
36,1,1,DONE_OK,152
37,1,1,DONE_OK,136
38,2,1,DONE_OK,163
39,1,1,DONE_OK,142
40,1,1,DONE_OK,86
41,1,1,DONE_OK,47
42,1,1,DONE_OK,142
43,1,1,DONE_OK,342
44,1,1,DONE_OK,156
45,1,1,DONE_OK,134
46,1,1,DONE_OK,139
47,1,1,DONE_OK,152
48,1,1,DONE_OK,139
49,1,1,DONE_OK,132
50,3,1,DONE_OK,141
51,1,1,DONE_OK,135
52,1,1,DONE_OK,154
53,1,1,DONE_OK,139
54,1,1,DONE_OK,120
55,1,1,DONE_OK,157
56,1,1,DONE_OK,165
57,1,0,DONE_FAIL,300
58,1,1,DONE_OK,142
59,1,1,DONE_OK,144
