episode,attempts,success,phase,steps
0,1,1,DONE_OK,171
1,1,1,DONE_OK,327
2,1,0,DONE_FAIL,300
3,1,0,DONE_FAIL,300
4,1,1,DONE_OK,166
5,1,1,DONE_OK,225
6,1,1,DONE_OK,241
7,1,1,DONE_OK,151
8,1,1,DONE_OK,185
9,1,1,DONE_OK,171
10,1,1,DONE_OK,146
11,1,1,DONE_OK,219
12,1,1,DONE_OK,170
13,1,1,DONE_OK,178
14,1,0,DONE_FAIL,300
15,1,1,DONE_OK,174
16,1,1,DONE_OK,172
17,1,1,DONE_OK,174
18,1,1,DONE_OK,154
19,1,0,DONE_FAIL,300
20,1,1,DONE_OK,228
21,1,0,DONE_FAIL,226
22,1,0,DONE_FAIL,300
23,1,1,DONE_OK,307
24,1,1,DONE_OK,197
25,1,1,DONE_OK,174
26,1,1,DONE_OK,176
27,1,1,DONE_OK,167
28,1,1,DONE_OK,158
29,1,1,DONE_OK,213
30,1,1,DONE_OK,177
31,1,1,DONE_OK,253
32,1,1,DONE_OK,176
33,1,1,DONE_OK,173
34,1,1,DONE_OK,162
35,1,1,DONE_OK,173
36,1,0,DONE_FAIL,300
37,1,1,DONE_OK,176
38,1,1,DONE_OK,169
39,1,1,DONE_OK,194
40,1,1,DONE_OK,107
41,1,1,DONE_OK,182
42,1,1,DONE_OK,156
43,1,1,DONE_OK,171
44,1,0,DONE_FAIL,300
45,1,1,DONE_OK,136
46,1,1,DONE_OK,164
47,1,1,DONE_OK,145
48,1,1,DONE_OK,171
49,1,1,DONE_OK,189
50,1,1,DONE_OK,322
51,1,1,DONE_OK,251
52,1,1,DONE_OK,168
53,1,1,DONE_OK,178
54,1,1,DONE_OK,173
55,1,1,DONE_OK,86
56,1,1,DONE_OK,172
57,1,1,DONE_OK,238
58,1,1,DONE_OK,158
59,1,1,DONE_OK,235
