episode,attempts,success,phase,steps
0,1,1,DONE_OK,150
1,1,1,DONE_OK,71
2,1,1,DONE_OK,48
3,2,0,DONE_FAIL,300
4,1,1,DONE_OK,149
5,2,1,DONE_OK,119
6,1,1,DONE_OK,134
7,2,1,DONE_OK,148
8,1,0,DONE_FAIL,162
9,1,0,DONE_FAIL,300
10,1,0,DONE_FAIL,344
11,1,1,DONE_OK,122
12,2,1,DONE_OK,149
13,1,1,DONE_OK,143
14,1,1,DONE_OK,39
15,1,0,DONE_FAIL,300
16,1,1,DONE_OK,158
17,2,1,DONE_OK,165
18,1,0,DONE_FAIL,169
19,1,1,DONE_OK,108
20,2,0,DONE_FAIL,300
21,1,0,DONE_FAIL,300
22,1,1,DONE_OK,123
23,1,1,DONE_OK,177
24,1,1,DONE_OK,139
25,1,1,DONE_OK,78
26,1,1,DONE_OK,163
27,1,1,DONE_OK,151
28,1,1,DONE_OK,122
29,1,1,DONE_OK,152
30,1,1,DONE_OK,102
31,1,1,DONE_OK,95
32,1,1,DONE_OK,159
33,2,1,DONE_OK,132
34,1,1,DONE_OK,136
35,1,0,DONE_FAIL,229
36,1,0,DONE_FAIL,107
37,1,0,DONE_FAIL,300
38,1,1,DONE_OK,109
39,1,0,DONE_FAIL,300
40,1,1,DONE_OK,131
41,1,1,DONE_OK,80
42,1,1,DONE_OK,132
43,1,0,DONE_FAIL,300
44,1,1,DONE_OK,114
45,1,1,DONE_OK,166
46,1,1,DONE_OK,137
47,1,1,DONE_OK,159
48,1,1,DONE_OK,149
49,1,1,DONE_OK,146
50,1,1,DONE_OK,115
51,2,0,DONE_FAIL,300
52,1,1,DONE_OK,140
53,1,1,DONE_OK,146
54,2,1,DONE_OK,174
55,1,0,DONE_FAIL,300
56,3,0,DONE_FAIL,300
57,2,1,DONE_OK,154
58,1,1,DONE_OK,20
59,1,1,DONE_OK,93
