episode,attempts,success,phase,steps
0,1,1,DONE_OK,140
1,1,1,DONE_OK,150
2,1,0,DONE_FAIL,300
3,1,1,DONE_OK,164
4,2,0,DONE_FAIL,300
5,1,1,DONE_OK,150
6,2,0,DONE_FAIL,300
7,2,1,DONE_OK,161
8,1,1,DONE_OK,107
9,1,1,DONE_OK,157
10,1,1,DONE_OK,138
11,1,1,DONE_OK,154
12,1,1,DONE_OK,197
13,1,0,DONE_FAIL,71
14,3,1,DONE_OK,147
15,1,1,DONE_OK,135
16,1,1,DONE_OK,170
17,1,1,DONE_OK,81
18,1,1,DONE_OK,137
19,1,1,DONE_OK,188
20,1,1,DONE_OK,161
21,2,1,DONE_OK,132
22,1,1,DONE_OK,135
23,1,1,DONE_OK,165
24,1,1,DONE_OK,116
25,1,1,DONE_OK,141
26,2,1,DONE_OK,157
27,1,1,DONE_OK,133
28,1,1,DONE_OK,118
29,1,1,DONE_OK,136
30,1,1,DONE_OK,152
31,1,0,DONE_FAIL,300
32,1,1,DONE_OK,138
33,1,1,DONE_OK,116
34,1,1,DONE_OK,117
35,1,1,DONE_OK,163
36,1,1,DONE_OK,81
37,1,0,DONE_FAIL,300
38,1,1,DONE_OK,127
39,1,1,DONE_OK,155
40,1,1,DONE_OK,140
41,1,1,DONE_OK,138
42,1,1,DONE_OK,144
43,1,1,DONE_OK,122
44,2,1,DONE_OK,147
45,1,1,DONE_OK,141
46,2,1,DONE_OK,124
47,1,1,DONE_OK,133
48,1,1,DONE_OK,92
49,1,1,DONE_OK,140
50,1,1,DONE_OK,104
51,1,1,DONE_OK,78
52,1,1,DONE_OK,142
53,1,1,DONE_OK,152
54,1,1,DONE_OK,129
55,1,1,DONE_OK,115
56,1,1,DONE_OK,145
57,1,1,DONE_OK,128
58,1,1,DONE_OK,150
59,1,1,DONE_OK,134
