episode,attempts,success,phase,steps,tag,regrasps,unjams,pose_rejects
0,5,1,DONE_OK,156,,0,0,0
1,8,0,handoff_failed,0,,0,0,0
2,8,0,handoff_failed,0,,0,0,0
3,8,0,handoff_failed,0,,0,0,0
4,8,0,handoff_failed,0,,0,0,0
5,8,1,DONE_OK,144,,0,0,0
6,8,0,handoff_failed,0,,0,0,0
7,8,0,handoff_failed,0,,0,0,0
8,8,0,handoff_failed,0,,0,0,0
9,6,1,DONE_OK,100,,0,0,0
10,2,1,DONE_OK,106,,0,0,0
11,7,0,DONE_FAIL,357,,1,0,0
12,8,0,handoff_failed,0,,0,0,0
13,8,0,handoff_failed,0,,0,0,0
14,8,0,handoff_failed,0,,0,0,0
15,8,0,handoff_failed,0,,0,0,0
16,8,0,handoff_failed,0,,0,0,0
17,8,0,handoff_failed,0,,0,0,0
18,8,0,handoff_failed,0,,0,0,0
19,8,0,handoff_failed,0,,0,0,0
20,8,0,handoff_failed,0,,0,0,0
21,8,0,handoff_failed,0,,0,0,0
22,4,1,DONE_OK,181,,0,0,0
23,6,1,DONE_OK,137,,0,0,0
24,8,0,handoff_failed,0,,0,0,0
25,8,0,handoff_failed,0,,0,0,0
26,8,0,handoff_failed,0,,0,0,0
27,3,1,DONE_OK,130,,0,0,0
28,8,0,handoff_failed,0,,0,0,0
29,8,0,handoff_failed,0,,0,0,0
30,7,1,DONE_OK,142,,0,0,0
31,8,0,handoff_failed,0,,0,0,0
32,6,1,DONE_OK,103,,0,0,0
33,8,1,DONE_OK,124,,0,0,0
34,8,0,handoff_failed,0,,0,0,0
35,6,1,DONE_OK,158,,0,0,0
36,8,0,handoff_failed,0,,0,0,0
37,2,1,DONE_OK,129,,0,0,0
38,8,0,handoff_failed,0,,0,0,0
39,8,1,DONE_OK,139,,0,0,0
40,7,0,DONE_FAIL,300,,0,0,0
41,8,0,handoff_failed,0,,0,0,0
42,8,0,handoff_failed,0,,0,0,0
43,1,1,DONE_OK,186,,0,0,0
44,8,0,handoff_failed,0,,0,0,0
45,8,0,handoff_failed,0,,0,0,0
46,8,0,handoff_failed,0,,0,0,0
47,8,0,handoff_failed,0,,0,0,0
48,3,1,DONE_OK,103,,0,0,0
49,6,1,DONE_OK,129,,0,0,0
