episode,attempts,success,phase,steps,tag
0,1,1,DONE_OK,99,fixA_int8
1,1,1,DONE_OK,106,fixA_int8
2,1,1,DONE_OK,91,fixA_int8
3,1,1,DONE_OK,80,fixA_int8
4,1,1,DONE_OK,70,fixA_int8
5,1,1,DONE_OK,78,fixA_int8
6,1,1,DONE_OK,103,fixA_int8
7,1,0,DONE_FAIL,459,fixA_int8
8,1,1,DONE_OK,86,fixA_int8
9,1,1,DONE_OK,121,fixA_int8
10,1,1,DONE_OK,205,fixA_int8
11,1,1,DONE_OK,155,fixA_int8
12,1,1,DONE_OK,89,fixA_int8
13,1,1,DONE_OK,136,fixA_int8
14,1,1,DONE_OK,50,fixA_int8
15,1,1,DONE_OK,82,fixA_int8
16,1,1,DONE_OK,141,fixA_int8
17,1,1,DONE_OK,47,fixA_int8
18,1,0,DONE_FAIL,300,fixA_int8
19,1,0,DONE_FAIL,300,fixA_int8
20,1,0,DONE_FAIL,67,fixA_int8
21,2,1,DONE_OK,88,fixA_int8
22,1,0,DONE_FAIL,388,fixA_int8
23,1,1,DONE_OK,100,fixA_int8
24,1,1,DONE_OK,68,fixA_int8
25,1,0,DONE_FAIL,300,fixA_int8
26,1,1,DONE_OK,50,fixA_int8
27,2,0,DONE_FAIL,62,fixA_int8
28,1,1,DONE_OK,78,fixA_int8
29,1,1,DONE_OK,74,fixA_int8
30,1,1,DONE_OK,88,fixA_int8
31,2,1,DONE_OK,111,fixA_int8
32,3,1,DONE_OK,87,fixA_int8
33,1,0,DONE_FAIL,279,fixA_int8
34,1,1,DONE_OK,91,fixA_int8
35,1,0,DONE_FAIL,300,fixA_int8
36,1,0,DONE_FAIL,359,fixA_int8
37,1,1,DONE_OK,116,fixA_int8
38,1,1,DONE_OK,96,fixA_int8
39,1,1,DONE_OK,117,fixA_int8
40,1,1,DONE_OK,101,fixA_int8
41,1,1,DONE_OK,92,fixA_int8
42,1,1,DONE_OK,82,fixA_int8
43,1,1,DONE_OK,136,fixA_int8
44,1,1,DONE_OK,90,fixA_int8
45,1,1,DONE_OK,127,fixA_int8
46,1,1,DONE_OK,65,fixA_int8
47,1,1,DONE_OK,50,fixA_int8
48,1,0,DONE_FAIL,437,fixA_int8
49,2,1,DONE_OK,113,fixA_int8
50,1,1,DONE_OK,121,fixA_int8
51,1,1,DONE_OK,81,fixA_int8
52,1,1,DONE_OK,107,fixA_int8
53,1,1,DONE_OK,106,fixA_int8
54,1,1,DONE_OK,126,fixA_int8
55,1,0,DONE_FAIL,257,fixA_int8
56,1,1,DONE_OK,137,fixA_int8
57,1,1,DONE_OK,88,fixA_int8
58,1,1,DONE_OK,116,fixA_int8
59,1,1,DONE_OK,117,fixA_int8
60,1,1,DONE_OK,112,fixA_int8
61,1,1,DONE_OK,129,fixA_int8
62,1,1,DONE_OK,99,fixA_int8
63,1,1,DONE_OK,137,fixA_int8
64,1,1,DONE_OK,81,fixA_int8
65,2,1,DONE_OK,176,fixA_int8
66,1,1,DONE_OK,112,fixA_int8
67,1,1,DONE_OK,100,fixA_int8
68,1,1,DONE_OK,118,fixA_int8
69,1,1,DONE_OK,94,fixA_int8
70,1,1,DONE_OK,70,fixA_int8
71,1,1,DONE_OK,122,fixA_int8
72,1,1,DONE_OK,109,fixA_int8
73,1,1,DONE_OK,85,fixA_int8
74,1,1,DONE_OK,111,fixA_int8
75,1,1,DONE_OK,98,fixA_int8
76,1,0,DONE_FAIL,265,fixA_int8
77,1,1,DONE_OK,92,fixA_int8
78,1,1,DONE_OK,69,fixA_int8
79,1,1,DONE_OK,104,fixA_int8
80,1,1,DONE_OK,59,fixA_int8
81,1,0,DONE_FAIL,91,fixA_int8
82,1,0,DONE_FAIL,284,fixA_int8
83,1,1,DONE_OK,123,fixA_int8
84,1,0,DONE_FAIL,405,fixA_int8
85,1,1,DONE_OK,59,fixA_int8
86,1,0,DONE_FAIL,140,fixA_int8
87,2,1,DONE_OK,88,fixA_int8
88,2,1,DONE_OK,78,fixA_int8
89,1,1,DONE_OK,106,fixA_int8
90,1,0,DONE_FAIL,140,fixA_int8
91,1,1,DONE_OK,89,fixA_int8
92,1,1,DONE_OK,80,fixA_int8
93,3,0,DONE_FAIL,269,fixA_int8
94,1,1,DONE_OK,19,fixA_int8
95,1,0,DONE_FAIL,67,fixA_int8
96,1,1,DONE_OK,78,fixA_int8
97,1,0,DONE_FAIL,300,fixA_int8
98,1,0,DONE_FAIL,287,fixA_int8
99,1,1,DONE_OK,92,fixA_int8
