episode,attempts,success,phase,steps
0,3,1,DONE_OK,112
1,3,1,DONE_OK,137
2,2,0,DONE_FAIL,300
3,3,0,DONE_FAIL,300
4,2,1,DONE_OK,123
5,1,1,DONE_OK,170
6,3,0,DONE_FAIL,144
7,2,1,DONE_OK,80
8,2,0,DONE_FAIL,300
9,1,1,DONE_OK,96
10,1,0,DONE_FAIL,91
11,1,0,DONE_FAIL,164
12,1,0,DONE_FAIL,300
13,1,0,DONE_FAIL,300
14,1,0,DONE_FAIL,300
15,1,1,DONE_OK,155
16,1,1,DONE_OK,94
17,1,1,DONE_OK,72
18,6,1,DONE_OK,146
19,1,1,DONE_OK,165
20,4,0,DONE_FAIL,300
21,2,1,DONE_OK,79
22,3,0,DONE_FAIL,300
23,2,0,DONE_FAIL,300
24,1,0,DONE_FAIL,300
25,4,1,DONE_OK,147
26,1,0,DONE_FAIL,197
27,1,1,DONE_OK,165
28,3,1,DONE_OK,67
29,2,0,DONE_FAIL,300
30,1,0,DONE_FAIL,300
31,1,1,DONE_OK,98
32,1,1,DONE_OK,111
33,2,0,DONE_FAIL,166
34,3,1,DONE_OK,107
35,3,0,DONE_FAIL,300
36,1,0,DONE_FAIL,300
37,5,0,DONE_FAIL,300
38,2,1,DONE_OK,159
39,1,1,DONE_OK,117
40,1,1,DONE_OK,93
41,1,0,DONE_FAIL,300
42,1,0,DONE_FAIL,300
43,6,0,DONE_FAIL,300
44,1,0,DONE_FAIL,300
45,1,1,DONE_OK,112
46,2,0,DONE_FAIL,300
47,1,0,DONE_FAIL,300
48,2,1,DONE_OK,121
49,1,1,DONE_OK,140
50,1,0,DONE_FAIL,300
51,1,1,DONE_OK,104
52,1,1,DONE_OK,70
53,1,1,DONE_OK,88
54,1,0,DONE_FAIL,300
55,1,0,DONE_FAIL,300
56,1,0,DONE_FAIL,55
57,2,1,DONE_OK,112
58,6,1,DONE_OK,87
59,2,1,DONE_OK,108
60,3,0,DONE_FAIL,300
61,1,1,DONE_OK,119
62,1,1,DONE_OK,154
63,1,1,DONE_OK,125
64,4,1,DONE_OK,72
65,6,1,DONE_OK,132
66,2,1,DONE_OK,168
67,1,1,DONE_OK,28
68,6,1,DONE_OK,154
69,4,1,DONE_OK,97
70,2,0,DONE_FAIL,300
71,1,1,DONE_OK,130
72,2,1,DONE_OK,104
73,1,0,DONE_FAIL,300
74,3,0,DONE_FAIL,300
75,1,1,DONE_OK,209
76,1,0,DONE_FAIL,300
77,2,1,DONE_OK,145
78,2,0,DONE_FAIL,300
79,5,0,DONE_FAIL,300
80,1,1,DONE_OK,56
81,1,0,DONE_FAIL,300
82,2,1,DONE_OK,83
83,3,1,DONE_OK,29
84,6,1,DONE_OK,91
85,1,1,DONE_OK,128
86,4,0,DONE_FAIL,300
87,1,0,DONE_FAIL,300
88,2,1,DONE_OK,98
89,1,1,DONE_OK,155
90,3,0,DONE_FAIL,300
91,1,0,DONE_FAIL,55
92,1,1,DONE_OK,118
93,1,0,DONE_FAIL,300
94,2,0,DONE_FAIL,26
95,1,1,DONE_OK,56
96,1,0,DONE_FAIL,300
97,7,1,DONE_OK,147
98,1,0,DONE_FAIL,300
99,1,1,DONE_OK,134
