episode,attempts,success,phase,steps
0,1,0,DONE_FAIL,300
1,5,1,DONE_OK,45
2,2,0,DONE_FAIL,69
3,2,1,DONE_OK,98
4,2,0,DONE_FAIL,300
5,3,0,DONE_FAIL,37
6,1,0,DONE_FAIL,300
7,6,0,DONE_FAIL,300
8,2,1,DONE_OK,141
9,3,0,DONE_FAIL,300
10,1,0,DONE_FAIL,162
11,1,0,DONE_FAIL,85
12,5,0,DONE_FAIL,300
13,1,0,DONE_FAIL,300
14,6,0,DONE_FAIL,89
15,4,1,DONE_OK,15
16,7,0,DONE_FAIL,103
17,4,1,DONE_OK,59
18,1,0,DONE_FAIL,300
19,1,1,DONE_OK,142
20,1,0,DONE_FAIL,176
21,2,0,DONE_FAIL,156
22,1,0,DONE_FAIL,300
23,3,1,DONE_OK,94
24,1,0,DONE_FAIL,112
25,2,0,DONE_FAIL,300
26,1,0,DONE_FAIL,58
27,2,1,DONE_OK,89
28,1,0,DONE_FAIL,300
29,2,0,DONE_FAIL,300
30,2,1,DONE_OK,148
31,2,0,DONE_FAIL,300
32,7,0,DONE_FAIL,60
33,5,1,DONE_OK,28
34,4,0,DONE_FAIL,300
35,3,0,DONE_FAIL,55
36,2,1,DONE_OK,135
37,2,1,DONE_OK,134
38,1,0,DONE_FAIL,55
39,3,0,DONE_FAIL,40
40,3,1,DONE_OK,85
41,1,0,DONE_FAIL,300
42,3,0,DONE_FAIL,55
43,2,1,DONE_OK,97
44,1,1,DONE_OK,94
45,1,1,DONE_OK,25
46,2,0,DONE_FAIL,122
47,6,1,DONE_OK,140
48,5,0,DONE_FAIL,47
49,2,1,DONE_OK,101
50,1,0,DONE_FAIL,300
51,3,0,DONE_FAIL,300
52,2,0,DONE_FAIL,300
53,7,1,DONE_OK,133
54,2,0,DONE_FAIL,155
55,2,1,DONE_OK,128
56,2,0,DONE_FAIL,300
57,1,0,DONE_FAIL,300
58,1,1,DONE_OK,94
59,2,0,DONE_FAIL,152
