episode,attempts,success,phase,steps
0,4,1,DONE_OK,110
1,3,0,DONE_FAIL,300
2,2,0,DONE_FAIL,300
3,2,1,DONE_OK,153
4,1,1,DONE_OK,58
5,1,1,DONE_OK,112
6,1,1,DONE_OK,123
7,1,1,DONE_OK,128
8,2,1,DONE_OK,137
9,1,1,DONE_OK,142
10,1,0,DONE_FAIL,119
11,2,1,DONE_OK,125
12,1,1,DONE_OK,59
13,2,1,DONE_OK,99
14,2,1,DONE_OK,147
15,1,1,DONE_OK,106
16,1,0,DONE_FAIL,300
17,3,1,DONE_OK,153
18,1,0,DONE_FAIL,300
19,2,0,DONE_FAIL,300
20,1,1,DONE_OK,83
21,1,0,DONE_FAIL,300
22,1,1,DONE_OK,68
23,2,0,DONE_FAIL,300
24,1,1,DONE_OK,100
25,2,0,DONE_FAIL,300
26,1,1,DONE_OK,157
27,2,1,DONE_OK,144
28,1,1,DONE_OK,113
29,2,1,DONE_OK,106
30,1,1,DONE_OK,78
31,1,0,DONE_FAIL,48
32,1,1,DONE_OK,164
33,1,1,DONE_OK,127
34,1,1,DONE_OK,98
35,1,1,DONE_OK,153
36,3,1,DONE_OK,124
37,1,1,DONE_OK,172
38,1,0,DONE_FAIL,300
39,2,1,DONE_OK,135
40,1,0,DONE_FAIL,121
41,1,1,DONE_OK,161
42,1,1,DONE_OK,113
43,1,1,DONE_OK,128
44,1,1,DONE_OK,149
45,1,0,DONE_FAIL,300
46,1,1,DONE_OK,155
47,2,0,DONE_FAIL,300
48,1,1,DONE_OK,191
49,1,1,DONE_OK,134
50,2,1,DONE_OK,145
51,1,1,DONE_OK,134
52,1,1,DONE_OK,159
53,1,1,DONE_OK,155
54,1,0,DONE_FAIL,300
55,1,0,DONE_FAIL,300
56,1,0,DONE_FAIL,300
57,1,0,DONE_FAIL,300
58,1,1,DONE_OK,146
59,2,1,DONE_OK,48
