episode,attempts,success,phase,steps
0,1,1,DONE_OK,166
1,1,1,DONE_OK,110
2,1,1,DONE_OK,139
3,1,1,DONE_OK,136
4,1,1,DONE_OK,162
5,1,1,DONE_OK,117
6,1,1,DONE_OK,157
7,1,1,DONE_OK,149
8,1,1,DONE_OK,151
9,1,1,DONE_OK,107
10,2,1,DONE_OK,114
11,1,0,DONE_FAIL,300
12,1,1,DONE_OK,45
13,1,1,DONE_OK,120
14,1,1,DONE_OK,130
15,1,1,DONE_OK,140
16,1,0,DONE_FAIL,99
17,1,1,DONE_OK,152
18,2,1,DONE_OK,167
19,1,1,DONE_OK,117
20,1,0,DONE_FAIL,300
21,1,1,DONE_OK,161
22,1,0,DONE_FAIL,300
23,1,1,DONE_OK,150
24,1,1,DONE_OK,51
25,1,0,DONE_FAIL,300
26,1,1,DONE_OK,129
27,1,1,DONE_OK,156
28,1,1,DONE_OK,134
29,1,1,DONE_OK,144
30,1,1,DONE_OK,85
31,1,1,DONE_OK,95
32,1,1,DONE_OK,112
33,1,1,DONE_OK,93
34,1,1,DONE_OK,159
35,1,0,DONE_FAIL,300
36,2,1,DONE_OK,114
37,1,1,DONE_OK,150
38,1,0,DONE_FAIL,69
39,2,1,DONE_OK,76
40,1,0,DONE_FAIL,300
41,1,0,DONE_FAIL,300
42,1,1,DONE_OK,142
43,1,1,DONE_OK,135
44,1,1,DONE_OK,120
45,1,1,DONE_OK,72
46,1,1,DONE_OK,38
47,1,1,DONE_OK,143
48,1,0,DONE_FAIL,300
49,1,1,DONE_OK,119
50,1,1,DONE_OK,152
51,1,1,DONE_OK,155
52,1,0,DONE_FAIL,300
53,1,1,DONE_OK,116
54,1,0,DONE_FAIL,300
55,1,0,DONE_FAIL,300
56,1,1,DONE_OK,87
57,1,1,DONE_OK,97
58,1,1,DONE_OK,150
59,1,0,DONE_FAIL,300
