episode,attempts,success,phase,steps
0,4,0,DONE_FAIL,115
1,1,1,DONE_OK,51
2,2,1,DONE_OK,76
3,1,1,DONE_OK,104
4,2,0,DONE_FAIL,300
5,5,1,DONE_OK,101
6,2,0,DONE_FAIL,300
7,1,1,DONE_OK,134
8,2,0,DONE_FAIL,300
9,1,1,DONE_OK,165
10,2,0,DONE_FAIL,300
11,2,1,DONE_OK,86
12,5,1,DONE_OK,108
13,1,0,DONE_FAIL,300
14,1,0,DONE_FAIL,300
15,1,0,DONE_FAIL,300
16,1,1,DONE_OK,25
17,2,0,DONE_FAIL,96
18,1,0,DONE_FAIL,300
19,2,0,DONE_FAIL,300
20,3,0,DONE_FAIL,55
21,6,0,DONE_FAIL,300
22,2,0,DONE_FAIL,300
23,1,1,DONE_OK,88
24,2,0,DONE_FAIL,79
25,3,1,DONE_OK,140
26,1,0,DONE_FAIL,300
27,2,0,DONE_FAIL,300
28,3,0,DONE_FAIL,118
29,1,0,DONE_FAIL,55
30,1,1,DONE_OK,72
31,1,1,DONE_OK,128
32,1,1,DONE_OK,136
33,3,1,DONE_OK,135
34,3,1,DONE_OK,125
35,1,1,DONE_OK,115
36,2,1,DONE_OK,142
37,2,1,DONE_OK,114
38,4,0,DONE_FAIL,300
39,1,1,DONE_OK,83
40,2,0,DONE_FAIL,300
41,1,1,DONE_OK,114
42,8,0,handoff_failed,0
43,1,1,DONE_OK,104
44,8,0,handoff_failed,0
45,5,1,DONE_OK,106
46,4,1,DONE_OK,92
47,5,1,DONE_OK,106
48,3,0,DONE_FAIL,109
49,5,1,DONE_OK,135
50,5,0,DONE_FAIL,300
51,1,1,DONE_OK,123
52,3,1,DONE_OK,70
53,2,1,DONE_OK,105
54,4,1,DONE_OK,93
55,1,1,DONE_OK,154
56,1,0,DONE_FAIL,138
57,7,0,DONE_FAIL,300
58,1,1,DONE_OK,117
59,1,0,DONE_FAIL,300
