episode,attempts,success,phase,steps
0,1,1,DONE_OK,147
1,2,1,DONE_OK,141
2,1,1,DONE_OK,177
3,1,1,DONE_OK,144
4,1,0,DONE_FAIL,300
5,1,0,DONE_FAIL,104
6,2,1,DONE_OK,144
7,1,1,DONE_OK,120
8,2,1,DONE_OK,126
9,1,0,DONE_FAIL,300
10,1,1,DONE_OK,128
11,1,0,DONE_FAIL,300
12,1,0,DONE_FAIL,128
13,1,1,DONE_OK,140
14,1,1,DONE_OK,136
15,2,0,DONE_FAIL,300
16,1,1,DONE_OK,154
17,1,1,DONE_OK,136
18,2,0,DONE_FAIL,91
19,1,1,DONE_OK,125
20,1,1,DONE_OK,154
21,1,1,DONE_OK,144
22,1,0,DONE_FAIL,300
23,2,0,DONE_FAIL,136
24,1,1,DONE_OK,139
25,2,1,DONE_OK,138
26,2,1,DONE_OK,143
27,1,1,DONE_OK,72
28,1,0,DONE_FAIL,300
29,2,1,DONE_OK,169
30,1,1,DONE_OK,143
31,1,1,DONE_OK,113
32,3,1,DONE_OK,94
33,1,0,DONE_FAIL,300
34,1,1,DONE_OK,94
35,2,1,DONE_OK,147
36,1,1,DONE_OK,158
37,1,1,DONE_OK,135
38,2,1,DONE_OK,156
39,2,1,DONE_OK,124
40,1,0,DONE_FAIL,139
41,1,0,DONE_FAIL,300
42,2,1,DONE_OK,114
43,1,1,DONE_OK,99
44,2,1,DONE_OK,131
45,1,1,DONE_OK,112
46,1,1,DONE_OK,151
47,1,1,DONE_OK,143
48,1,1,DONE_OK,151
49,1,0,DONE_FAIL,88
50,1,1,DONE_OK,160
51,2,0,DONE_FAIL,300
52,1,1,DONE_OK,162
53,1,1,DONE_OK,159
54,3,1,DONE_OK,217
55,1,0,DONE_FAIL,142
56,2,1,DONE_OK,80
57,1,1,DONE_OK,134
58,1,1,DONE_OK,89
59,2,0,DONE_FAIL,121
