episode,attempts,success,phase,steps
0,5,0,DONE_FAIL,77
1,1,0,DONE_FAIL,300
2,1,0,DONE_FAIL,124
3,3,0,DONE_FAIL,300
4,6,0,DONE_FAIL,55
5,5,1,DONE_OK,102
6,1,1,DONE_OK,63
7,2,1,DONE_OK,139
8,3,1,DONE_OK,94
9,2,1,DONE_OK,102
10,4,0,DONE_FAIL,201
11,1,0,DONE_FAIL,76
12,6,0,DONE_FAIL,300
13,4,1,DONE_OK,83
14,1,1,DONE_OK,154
15,2,1,DONE_OK,81
16,5,1,DONE_OK,92
17,1,0,DONE_FAIL,126
18,2,1,DONE_OK,169
19,2,0,DONE_FAIL,300
20,3,1,DONE_OK,63
21,4,1,DONE_OK,96
22,3,1,DONE_OK,85
23,2,0,DONE_FAIL,137
24,8,0,DONE_FAIL,300
25,5,0,DONE_FAIL,300
26,1,0,DONE_FAIL,103
27,3,0,DONE_FAIL,300
28,4,0,DONE_FAIL,300
29,2,0,DONE_FAIL,300
30,1,0,DONE_FAIL,300
31,8,1,DONE_OK,145
32,2,1,DONE_OK,104
33,1,1,DONE_OK,224
34,3,1,DONE_OK,124
35,2,1,DONE_OK,100
36,2,1,DONE_OK,69
37,7,1,DONE_OK,89
38,1,0,DONE_FAIL,300
39,2,0,DONE_FAIL,300
40,5,1,DONE_OK,70
41,1,0,DONE_FAIL,235
42,2,1,DONE_OK,153
43,2,1,DONE_OK,107
44,1,1,DONE_OK,102
45,1,1,DONE_OK,99
46,3,1,DONE_OK,155
47,5,1,DONE_OK,96
48,1,0,DONE_FAIL,300
49,1,0,DONE_FAIL,300
50,2,1,DONE_OK,116
51,2,1,DONE_OK,85
52,2,0,DONE_FAIL,55
53,1,0,DONE_FAIL,300
54,6,0,DONE_FAIL,300
55,1,1,DONE_OK,111
56,1,0,DONE_FAIL,300
57,3,0,DONE_FAIL,300
58,1,0,DONE_FAIL,300
59,1,1,DONE_OK,101
